time,voltage
13.308,2.0
13.312,2.0
13.316,2.0
13.32,2.0
13.324,2.0
13.328,2.0
13.332,2.0
13.336,2.0
13.34,2.0
13.344,2.0
13.348,2.0
13.352,2.0
13.356,2.0
13.36,2.0
13.364,2.0
13.368,2.0
13.372,2.0
13.376,2.0
13.38,2.0
13.384,2.0
13.388,2.0
13.392,2.0
13.396,2.0
13.4,2.0
13.404,2.0
13.408,2.0
13.412,2.0
13.416,2.0
13.42,2.0
13.424,2.0
13.428,2.0
13.432,2.0
13.436,2.0
13.44,2.0
13.444,2.0
13.448,2.0
13.452,2.0
13.456,2.0
13.46,2.0
13.464,2.0
13.468,2.0
13.472,2.0
13.476,2.0
13.48,2.0
13.484,2.0
13.488,2.0
13.492,2.0
13.496,2.0
13.5,2.0
13.504,2.0
13.508,2.0
13.512,2.0
13.516,2.0
13.52,2.0
13.524,2.0
13.528,2.0
13.532,2.0
13.536,2.0
13.54,2.0
13.544,2.0
13.548,2.0
13.552,2.0
13.556,2.0
13.56,2.0
13.564,2.0
13.568,2.0
13.572,2.0
13.576,2.0
13.58,2.0
13.584,2.0
13.588,2.0
13.592,2.0
13.596,2.0
13.6,2.0
13.604,2.0
13.608,2.0
13.612,2.0
13.616,2.0
13.62,2.0
13.624,2.0
13.628,2.0
13.632,2.0
13.636,2.0
13.64,2.0
13.644,2.0
13.648,2.0
13.652,2.0
13.656,2.0
13.66,2.0
13.664,2.0
13.668,2.0
13.672,2.0
13.676,2.0
13.68,2.0
13.684,2.0
13.688,2.0
13.692,2.0
13.696,2.0
13.7,2.0
13.704,2.0
13.708,2.0
13.712,2.0
13.716,2.0
13.72,2.0
13.724,2.0
13.728,2.0
13.732,2.0
13.736,2.0
13.74,2.0
13.744,2.0
13.748,2.0
13.752,2.0
13.756,2.0
13.76,2.0
13.764,2.0
13.768,2.0
13.772,2.0
13.776,2.0
13.78,2.0
13.784,2.0
13.788,2.0
13.792,2.0
13.796,2.0
13.8,2.0
13.804,2.0
13.808,2.0
13.812,2.0
13.816,2.0
13.82,2.0
13.824,2.0
13.828,2.0
13.832,2.0
13.836,2.0
13.84,2.0
13.844,2.0
13.848,2.0
13.852,2.0
13.856,2.0
13.86,2.0
13.864,2.0
13.868,2.0
13.872,2.0
13.876,2.0
13.88,2.0
13.884,2.0
13.888,2.0
13.892,2.0
13.896,2.0
13.9,2.0
13.904,2.0
13.908,2.0
13.912,2.0
13.916,2.0
13.92,2.0
13.924,2.0
13.928,2.0
13.932,2.0
13.936,2.0
13.94,2.0
13.944,2.0
13.948,2.0
13.952,2.0
13.956,2.0
13.96,2.0
13.964,2.0
13.968,2.0
13.972,2.0
13.976,2.0
13.98,2.0
13.984,2.0
13.988,2.0
13.992,2.0
13.996,2.0
14.0,2.0
14.004,2.0
14.008,2.0
14.012,2.0
14.016,2.0
14.02,2.0
14.024,2.0
14.028,2.0
14.032,2.0
14.036,2.0
14.04,2.0
14.044,2.0
14.048,2.0
14.052,2.0
14.056,2.0
14.06,2.0
14.064,2.0
14.068,2.0
14.072,2.0
14.076,2.0
14.08,2.0
14.084,2.0
14.088,2.0
14.092,2.0
14.096,2.0
14.1,2.0
14.104,2.0
14.108,2.0
14.112,2.0
14.116,2.0
14.12,2.0
14.124,2.0
14.128,2.0
14.132,2.0
14.136,2.0
14.14,2.0
14.144,2.0
14.148,2.0
14.152,2.0
14.156,2.0
14.16,2.0
14.164,2.0
14.168,2.0
14.172,2.0
14.176,2.0
14.18,2.0
14.184,2.0
14.188,2.0
14.192,2.0
14.196,2.0
14.2,2.0
14.204,2.0
14.208,2.0
14.212,2.0
14.216,2.0
14.22,2.0
14.224,2.0
14.228,2.0
14.232,2.0
14.236,2.0
14.24,2.0
14.244,2.0
14.248,2.0
14.252,2.0
14.256,2.0
14.26,2.0
14.264,2.0
14.268,2.0
14.272,2.0
14.276,2.0
14.28,2.0
14.284,2.0
14.288,2.0
14.292,2.0
14.296,2.0
14.3,2.0
14.304,2.0
14.308,2.0
14.312,2.0
14.316,2.0
14.32,2.0
14.324,2.0
14.328,2.0
14.332,2.0
14.336,2.0
14.34,2.0
14.344,2.0
14.348,2.0
14.352,2.0
14.356,2.0
14.36,2.0
14.364,2.0
14.368,2.0
14.372,2.0
14.376,2.0
14.38,2.0
14.384,2.0
14.388,2.0
14.392,2.0
14.396,2.0
14.4,2.0
14.404,2.0
14.408,2.0
14.412,2.0
14.416,2.0
14.42,2.0
14.424,2.0
14.428,2.0
14.432,2.0
14.436,2.0
14.44,2.0
14.444,2.0
14.448,2.0
14.452,2.0
14.456,2.0
14.46,2.0
14.464,2.0
14.468,2.0
14.472,2.0
14.476,2.0
14.48,2.0
14.484,2.0
14.488,2.0
14.492,2.0
14.496,2.0
14.5,2.0
14.504,2.0
14.508,2.0
14.512,2.0
14.516,2.0
14.52,2.0
14.524,2.0
14.528,2.0
14.532,2.0
14.536,2.0
14.54,2.0
14.544,2.0
14.548,2.0
14.552,2.0
14.556,2.0
14.56,2.0
14.564,2.0
14.568,2.0
14.572,2.0
14.576,2.0
14.58,2.0
14.584,2.0
14.588,2.0
14.592,2.0
14.596,2.0
14.6,2.0
14.604,2.0
14.608,2.0
14.612,2.0
14.616,2.0
14.62,2.0
14.624,2.0
14.628,2.0
14.632,2.0
14.636,2.0
14.64,2.0
14.644,2.0
14.648,2.0
14.652,2.0
14.656,2.0
14.66,2.0
14.664,2.0
14.668,2.0
14.672,2.0
14.676,2.0
14.68,2.0
14.684,2.0
14.688,2.0
14.692,2.0
14.696,2.0
14.7,2.0
14.704,2.0
14.708,2.0
14.712,2.0
14.716,2.0
14.72,2.0
14.724,2.0
14.728,2.0
14.732,2.0
14.736,2.0
14.74,2.0
14.744,2.0
14.748,2.0
14.752,2.0
14.756,2.0
14.76,2.0
14.764,2.0
14.768,2.0
14.772,2.0
14.776,2.0
14.78,2.0
14.784,2.0
14.788,2.0
14.792,2.0
14.796,2.0
14.8,2.0
14.804,2.0
14.808,2.0
14.812,2.0
14.816,2.0
14.82,2.0
14.824,2.0
14.828,2.0
14.832,2.0
14.836,2.0
14.84,2.0
14.844,2.0
14.848,2.0
14.852,2.0
14.856,2.0
14.86,2.0
14.864,2.0
14.868,2.0
14.872,2.0
14.876,2.0
14.88,2.0
14.884,2.0
14.888,2.0
14.892,2.0
14.896,2.0
14.9,2.0
14.904,2.0
14.908,2.0
14.912,2.0
14.916,2.0
14.92,2.0
14.924,2.0
14.928,2.0
14.932,2.0
14.936,2.0
14.94,2.0
14.944,2.0
14.948,2.0
14.952,2.0
14.956,2.0
14.96,2.0
14.964,2.0
14.968,2.0
14.972,2.0
14.976,2.0
14.98,2.0
14.984,2.0
14.988,2.0
14.992,2.0
14.996,2.0
15.0,2.0
15.004,2.0
15.008,2.0
15.012,2.0
15.016,2.0
15.02,2.0
15.024,2.0
15.028,2.0
15.032,2.0
15.036,2.0
15.04,2.0
15.044,2.0
15.048,2.0
15.052,2.0
15.056,2.0
15.06,2.0
15.064,2.0
15.068,2.0
15.072,2.0
15.076,2.0
15.08,2.0
15.084,2.0
15.088,2.0
15.092,2.0
15.096,2.0
15.1,2.0
15.104,2.0
15.108,2.0
15.112,2.0
15.116,2.0
15.12,2.0
15.124,2.0
15.128,2.0
15.132,2.0
15.136,2.0
15.14,2.0
15.144,2.0
15.148,2.0
15.152,2.0
15.156,2.0
15.16,2.0
15.164,2.0
15.168,2.0
15.172,2.0
15.176,2.0
15.18,2.0
15.184,2.0
15.188,2.0
15.192,2.0
15.196,2.0
15.2,2.0
15.204,2.0
15.208,2.0
15.212,2.0
15.216,2.0
15.22,2.0
15.224,2.0
15.228,2.0
15.232,2.0
15.236,2.0
15.24,2.0
15.244,2.0
15.248,2.0
15.252,2.0
15.256,2.0
15.26,2.0
15.264,2.0
15.268,2.0
15.272,2.0
15.276,2.0
15.28,2.0
15.284,2.0
15.288,2.0
15.292,2.0
15.296,2.0
15.3,2.0
15.304,2.0
15.308,2.0
15.312,2.0
15.316,2.0
15.32,2.0
15.324,2.0
15.328,2.0
15.332,2.0
15.336,2.0
15.34,2.0
15.344,2.0
15.348,2.0
15.352,2.0
15.356,2.0
15.36,2.0
15.364,2.0
15.368,2.0
15.372,2.0
15.376,2.0
15.38,2.0
15.384,2.0
15.388,2.0
15.392,2.0
15.396,2.0
15.4,2.0
15.404,2.0
15.408,2.0
15.412,2.0
15.416,2.0
15.42,2.0
15.424,2.0
15.428,2.0
15.432,2.0
15.436,2.0
15.44,2.0
15.444,2.0
15.448,2.0
15.452,2.0
15.456,2.0
15.46,2.0
15.464,2.0
15.468,2.0
15.472,2.0
15.476,2.0
15.48,2.0
15.484,2.0
15.488,2.0
15.492,2.0
15.496,2.0
15.5,2.0
15.504,2.0
15.508,2.0
15.512,2.0
15.516,2.0
15.52,2.0
15.524,2.0
15.528,2.0
15.532,2.0
15.536,2.0
15.54,2.0
15.544,2.0
15.548,2.0
15.552,2.0
15.556,2.0
15.56,2.0
15.564,2.0
15.568,2.0
15.572,2.0
15.576,2.0
15.58,2.0
15.584,2.0
15.588,2.0
15.592,2.0
15.596,2.0
15.6,2.0
15.604,2.0
15.608,2.0
15.612,2.0
15.616,2.0
15.62,2.0
15.624,2.0
15.628,2.0
15.632,2.0
15.636,2.0
15.64,2.0
15.644,2.0
15.648,2.0
15.652,2.0
15.656,2.0
15.66,2.0
15.664,2.0
15.668,2.0
15.672,2.0
15.676,2.0
15.68,2.0
15.684,2.0
15.688,2.0
15.692,2.0
15.696,2.0
15.7,2.0
15.704,2.0
15.708,2.0
15.712,2.0
15.716,2.0
15.72,2.0
15.724,2.0
15.728,2.0
15.732,2.0
15.736,2.0
15.74,2.0
15.744,2.0
15.748,2.0
15.752,2.0
15.756,2.0
15.76,2.0
15.764,2.0
15.768,2.0
15.772,2.0
15.776,2.0
15.78,2.0
15.784,2.0
15.788,2.0
15.792,2.0
15.796,2.0
15.8,2.0
15.804,2.0
15.808,2.0
15.812,2.0
15.816,2.0
15.82,2.0
15.824,2.0
15.828,2.0
15.832,2.0
15.836,2.0
15.84,2.0
15.844,2.0
15.848,2.0
15.852,2.0
15.856,2.0
15.86,2.0
15.864,2.0
15.868,2.0
15.872,2.0
15.876,2.0
15.88,2.0
15.884,2.0
15.888,2.0
15.892,2.0
15.896,2.0
15.9,2.0
15.904,2.0
15.908,2.0
15.912,2.0
15.916,2.0
15.92,2.0
15.924,2.0
15.928,2.0
15.932,2.0
15.936,2.0
15.94,2.0
15.944,2.0
15.948,2.0
15.952,2.0
15.956,2.0
15.96,2.0
15.964,2.0
15.968,2.0
15.972,2.0
15.976,2.0
15.98,2.0
15.984,2.0
15.988,2.0
15.992,2.0
15.996,2.0
16.0,2.0
16.004,2.0
16.008,2.0
16.012,2.0
16.016,2.0
16.02,2.0
16.024,2.0
16.028,2.0
16.032,2.0
16.036,2.0
16.04,2.0
16.044,2.0
16.048,2.0
16.052,2.0
16.056,2.0
16.06,2.0
16.064,2.0
16.068,2.0
16.072,2.0
16.076,2.0
16.08,2.0
16.084,2.0
16.088,2.0
16.092,2.0
16.096,2.0
16.1,2.0
16.104,2.0
16.108,2.0
16.112,2.0
16.116,2.0
16.12,2.0
16.124,2.0
16.128,2.0
16.132,2.0
16.136,2.0
16.14,2.0
16.144,2.0
16.148,2.0
16.152,2.0
16.156,2.0
16.16,2.0
16.164,2.0
16.168,2.0
16.172,2.0
16.176,2.0
16.18,2.0
16.184,2.0
16.188,2.0
16.192,2.0
16.196,2.0
16.2,2.0
16.204,2.0
16.208,2.0
16.212,2.0
16.216,2.0
16.22,2.0
16.224,2.0
16.228,2.0
16.232,2.0
16.236,2.0
16.24,2.0
16.244,2.0
16.248,2.0
16.252,2.0
16.256,2.0
16.26,2.0
16.264,2.0
16.268,2.0
16.272,2.0
16.276,2.0
16.28,2.0
16.284,2.0
16.288,2.0
16.292,2.0
16.296,2.0
16.3,2.0
16.304,2.0
16.308,2.0
16.312,2.0
16.316,2.0
16.32,2.0
16.324,2.0
16.328,2.0
16.332,2.0
16.336,2.0
16.34,2.0
16.344,2.0
16.348,2.0
16.352,2.0
16.356,2.0
16.36,2.0
16.364,2.0
16.368,2.0
16.372,2.0
16.376,2.0
16.38,2.0
16.384,2.0
16.388,2.0
16.392,2.0
16.396,2.0
16.4,2.0
16.404,2.0
16.408,2.0
16.412,2.0
16.416,2.0
16.42,2.0
16.424,2.0
16.428,2.0
16.432,2.0
16.436,2.0
16.44,2.0
16.444,2.0
16.448,2.0
16.452,2.0
16.456,2.0
16.46,2.0
16.464,2.0
16.468,2.0
16.472,2.0
16.476,2.0
16.48,2.0
16.484,2.0
16.488,2.0
16.492,2.0
16.496,2.0
16.5,2.0
16.504,2.0
16.508,2.0
16.512,2.0
16.516,2.0
16.52,2.0
16.524,2.0
16.528,2.0
16.532,2.0
16.536,2.0
16.54,2.0
16.544,2.0
16.548,2.0
16.552,2.0
16.556,2.0
16.56,2.0
16.564,2.0
16.568,2.0
16.572,2.0
16.576,2.0
16.58,2.0
16.584,2.0
16.588,2.0
16.592,2.0
16.596,2.0
16.6,2.0
16.604,2.0
16.608,2.0
16.612,2.0
16.616,2.0
16.62,2.0
16.624,2.0
16.628,2.0
16.632,2.0
16.636,2.0
16.64,2.0
16.644,2.0
16.648,2.0
16.652,2.0
16.656,2.0
16.66,2.0
16.664,2.0
16.668,2.0
16.672,2.0
16.676,2.0
16.68,2.0
16.684,2.0
16.688,2.0
16.692,2.0
16.696,2.0
16.7,2.0
16.704,2.0
16.708,2.0
16.712,2.0
16.716,2.0
16.72,2.0
16.724,2.0
16.728,2.0
16.732,2.0
16.736,2.0
16.74,2.0
16.744,2.0
16.748,2.0
16.752,2.0
16.756,2.0
16.76,2.0
16.764,2.0
16.768,2.0
16.772,2.0
16.776,2.0
16.78,2.0
16.784,2.0
16.788,2.0
16.792,2.0
16.796,2.0
16.8,2.0
16.804,2.0
16.808,2.0
16.812,2.0
16.816,2.0
16.82,2.0
16.824,2.0
16.828,2.0
16.832,2.0
16.836,2.0
16.84,2.0
16.844,2.0
16.848,2.0
16.852,2.0
16.856,2.0
16.86,2.0
16.864,2.0
16.868,2.0
16.872,2.0
16.876,2.0
16.88,2.0
16.884,2.0
16.888,2.0
16.892,2.0
16.896,2.0
16.9,2.0
16.904,2.0
16.908,2.0
16.912,2.0
16.916,2.0
16.92,2.0
16.924,2.0
16.928,2.0
16.932,2.0
16.936,2.0
16.94,2.0
16.944,2.0
16.948,2.0
16.952,2.0
16.956,2.0
16.96,2.0
16.964,2.0
16.968,2.0
16.972,2.0
16.976,2.0
16.98,2.0
16.984,2.0
16.988,2.0
16.992,2.0
16.996,2.0
17.0,2.0
17.004,2.0
17.008,2.0
17.012,2.0
17.016,2.0
17.02,2.0
17.024,2.0
17.028,2.0
17.032,2.0
17.036,2.0
17.04,2.0
17.044,2.0
17.048,2.0
17.052,2.0
17.056,2.0
17.06,2.0
17.064,2.0
17.068,2.0
17.072,2.0
17.076,2.0
17.08,2.0
17.084,2.0
17.088,2.0
17.092,2.0
17.096,2.0
17.1,2.0
17.104,2.0
17.108,2.0
17.112,2.0
17.116,2.0
17.12,2.0
17.124,2.0
17.128,2.0
17.132,2.0
17.136,2.0
17.14,2.0
17.144,2.0
17.148,2.0
17.152,2.0
17.156,2.0
17.16,2.0
17.164,2.0
17.168,2.0
17.172,2.0
17.176,2.0
17.18,2.0
17.184,2.0
17.188,2.0
17.192,2.0
17.196,2.0
17.2,2.0
17.204,2.0
17.208,2.0
17.212,2.0
17.216,2.0
17.22,2.0
17.224,2.0
17.228,2.0
17.232,2.0
17.236,2.0
17.24,2.0
17.244,2.0
17.248,2.0
17.252,2.0
17.256,2.0
17.26,2.0
17.264,2.0
17.268,2.0
17.272,2.0
17.276,2.0
17.28,2.0
17.284,2.0
17.288,2.0
17.292,2.0
17.296,2.0
17.3,2.0
17.304,2.0
17.308,2.0
17.312,2.0
17.316,2.0
17.32,2.0
17.324,2.0
17.328,2.0
17.332,2.0
17.336,2.0
17.34,2.0
17.344,2.0
17.348,2.0
17.352,2.0
17.356,2.0
17.36,2.0
17.364,2.0
17.368,2.0
17.372,2.0
17.376,2.0
17.38,2.0
17.384,2.0
17.388,2.0
17.392,2.0
17.396,2.0
17.4,2.0
17.404,2.0
17.408,2.0
17.412,2.0
17.416,2.0
17.42,2.0
17.424,2.0
17.428,2.0
17.432,2.0
17.436,2.0
17.44,2.0
17.444,2.0
17.448,2.0
17.452,2.0
17.456,2.0
17.46,2.0
17.464,2.0
17.468,2.0
17.472,2.0
17.476,2.0
17.48,2.0
17.484,2.0
17.488,2.0
17.492,2.0
17.496,2.0
17.5,2.0
17.504,2.0
17.508,2.0
17.512,2.0
17.516,2.0
17.52,2.0
17.524,2.0
17.528,2.0
17.532,2.0
17.536,2.0
17.54,2.0
17.544,2.0
17.548,2.0
17.552,2.0
17.556,2.0
17.56,2.0
17.564,2.0
17.568,2.0
17.572,2.0
17.576,2.0
17.58,2.0
17.584,2.0
17.588,2.0
17.592,2.0
17.596,2.0
17.6,2.0
17.604,2.0
17.608,2.0
17.612,2.0
17.616,2.0
17.62,2.0
17.624,2.0
17.628,2.0
17.632,2.0
17.636,2.0
17.64,2.0
17.644,2.0
17.648,2.0
17.652,2.0
17.656,2.0
17.66,2.0
17.664,2.0
17.668,2.0
17.672,2.0
17.676,2.0
17.68,2.0
17.684,2.0
17.688,2.0
17.692,2.0
17.696,2.0
17.7,2.0
17.704,2.0
17.708,2.0
17.712,2.0
17.716,2.0
17.72,2.0
17.724,2.0
17.728,2.0
17.732,2.0
17.736,2.0
17.74,2.0
17.744,2.0
17.748,2.0
17.752,2.0
17.756,2.0
17.76,2.0
17.764,2.0
17.768,2.0
17.772,2.0
17.776,2.0
17.78,2.0
17.784,2.0
17.788,2.0
17.792,2.0
17.796,2.0
17.8,2.0
17.804,2.0
17.808,2.0
17.812,2.0
17.816,2.0
17.82,2.0
17.824,2.0
17.828,2.0
17.832,2.0
17.836,2.0
17.84,2.0
17.844,2.0
17.848,2.0
17.852,2.0
17.856,2.0
17.86,2.0
17.864,2.0
17.868,2.0
17.872,2.0
17.876,2.0
17.88,2.0
17.884,2.0
17.888,2.0
17.892,2.0
17.896,2.0
17.9,2.0
17.904,2.0
17.908,2.0
17.912,2.0
17.916,2.0
17.92,2.0
17.924,2.0
17.928,2.0
17.932,2.0
17.936,2.0
17.94,2.0
17.944,2.0
17.948,2.0
17.952,2.0
17.956,2.0
17.96,2.0
17.964,2.0
17.968,2.0
17.972,2.0
17.976,2.0
17.98,2.0
17.984,2.0
17.988,2.0
17.992,2.0
17.996,2.0
18.0,2.0
18.004,2.0
18.008,2.0
18.012,2.0
18.016,2.0
18.02,2.0
18.024,2.0
18.028,2.0
18.032,2.0
18.036,2.0
18.04,2.0
18.044,2.0
18.048,2.0
18.052,2.0
18.056,2.0
18.06,2.0
18.064,2.0
18.068,2.0
18.072,2.0
18.076,2.0
18.08,2.0
18.084,2.0
18.088,2.0
18.092,2.0
18.096,2.0
18.1,2.0
18.104,2.0
18.108,2.0
18.112,2.0
18.116,2.0
18.12,2.0
18.124,2.0
18.128,2.0
18.132,2.0
18.136,2.0
18.14,2.0
18.144,2.0
18.148,2.0
18.152,2.0
18.156,2.0
18.16,2.0
18.164,2.0
18.168,2.0
18.172,2.0
18.176,2.0
18.18,2.0
18.184,2.0
18.188,2.0
18.192,2.0
18.196,2.0
18.2,2.0
18.204,2.0
18.208,2.0
18.212,2.0
18.216,2.0
18.22,2.0
18.224,2.0
18.228,2.0
18.232,2.0
18.236,2.0
18.24,2.0
18.244,2.0
18.248,2.0
18.252,2.0
18.256,2.0
18.26,2.0
18.264,2.0
18.268,2.0
18.272,2.0
18.276,2.0
18.28,2.0
18.284,2.0
18.288,2.0
18.292,2.0
18.296,2.0
18.3,2.0
18.304,2.0
18.308,2.0
18.312,2.0
18.316,2.0
18.32,2.0
18.324,2.0
18.328,2.0
18.332,2.0
18.336,2.0
18.34,2.0
18.344,2.0
18.348,2.0
18.352,2.0
18.356,2.0
18.36,2.0
18.364,2.0
18.368,2.0
18.372,2.0
18.376,2.0
18.38,2.0
18.384,2.0
18.388,2.0
18.392,2.0
18.396,2.0
18.4,2.0
18.404,2.0
18.408,2.0
18.412,2.0
18.416,2.0
18.42,2.0
18.424,2.0
18.428,2.0
18.432,2.0
18.436,2.0
18.44,2.0
18.444,2.0
18.448,2.0
18.452,2.0
18.456,2.0
18.46,2.0
18.464,2.0
18.468,2.0
18.472,2.0
18.476,2.0
18.48,2.0
18.484,2.0
18.488,2.0
18.492,2.0
18.496,2.0
18.5,2.0
18.504,2.0
18.508,2.0
18.512,2.0
18.516,2.0
18.52,2.0
18.524,2.0
18.528,2.0
18.532,2.0
18.536,2.0
18.54,2.0
18.544,2.0
18.548,2.0
18.552,2.0
18.556,2.0
18.56,2.0
18.564,2.0
18.568,2.0
18.572,2.0
18.576,2.0
18.58,2.0
18.584,2.0
18.588,2.0
18.592,2.0
18.596,2.0
18.6,2.0
18.604,2.0
18.608,2.0
18.612,2.0
18.616,2.0
18.62,2.0
18.624,2.0
18.628,2.0
18.632,2.0
18.636,2.0
18.64,2.0
18.644,2.0
18.648,2.0
18.652,2.0
18.656,2.0
18.66,2.0
18.664,2.0
18.668,2.0
18.672,2.0
18.676,2.0
18.68,2.0
18.684,2.0
18.688,2.0
18.692,2.0
18.696,2.0
18.7,2.0
18.704,2.0
18.708,2.0
18.712,2.0
18.716,2.0
18.72,2.0
18.724,2.0
18.728,2.0
18.732,2.0
18.736,2.0
18.74,2.0
18.744,2.0
18.748,2.0
18.752,2.0
18.756,2.0
18.76,2.0
18.764,2.0
18.768,2.0
18.772,2.0
18.776,2.0
18.78,2.0
18.784,2.0
18.788,2.0
18.792,2.0
18.796,2.0
18.8,2.0
18.804,2.0
18.808,2.0
18.812,2.0
18.816,2.0
18.82,2.0
18.824,2.0
18.828,2.0
18.832,2.0
18.836,2.0
18.84,2.0
18.844,2.0
18.848,2.0
18.852,2.0
18.856,2.0
18.86,2.0
18.864,2.0
18.868,2.0
18.872,2.0
18.876,2.0
18.88,2.0
18.884,2.0
18.888,2.0
18.892,2.0
18.896,2.0
18.9,2.0
18.904,2.0
18.908,2.0
18.912,2.0
18.916,2.0
18.92,2.0
18.924,2.0
18.928,2.0
18.932,2.0
18.936,2.0
18.94,2.0
18.944,2.0
18.948,2.0
18.952,2.0
18.956,2.0
18.96,2.0
18.964,2.0
18.968,2.0
18.972,2.0
18.976,2.0
18.98,2.0
18.984,2.0
18.988,2.0
18.992,2.0
18.996,2.0
19.0,2.0
19.004,2.0
19.008,2.0
19.012,2.0
19.016,2.0
19.02,2.0
19.024,2.0
19.028,2.0
19.032,2.0
19.036,2.0
19.04,2.0
19.044,2.0
19.048,2.0
19.052,2.0
19.056,2.0
19.06,2.0
19.064,2.0
19.068,2.0
19.072,2.0
19.076,2.0
19.08,2.0
19.084,2.0
19.088,2.0
19.092,2.0
19.096,2.0
19.1,2.0
19.104,2.0
19.108,2.0
19.112,2.0
19.116,2.0
19.12,2.0
19.124,2.0
19.128,2.0
19.132,2.0
19.136,2.0
19.14,2.0
19.144,2.0
19.148,2.0
19.152,2.0
19.156,2.0
19.16,2.0
19.164,2.0
19.168,2.0
19.172,2.0
19.176,2.0
19.18,2.0
19.184,2.0
19.188,2.0
19.192,2.0
19.196,2.0
19.2,2.0
19.204,2.0
19.208,2.0
19.212,2.0
19.216,2.0
19.22,2.0
19.224,2.0
19.228,2.0
19.232,2.0
19.236,2.0
19.24,2.0
19.244,2.0
19.248,2.0
19.252,2.0
19.256,2.0
19.26,2.0
19.264,2.0
19.268,2.0
19.272,2.0
19.276,2.0
19.28,2.0
19.284,2.0
19.288,2.0
19.292,2.0
19.296,2.0
19.3,2.0
19.304,2.0
19.308,2.0
19.312,2.0
19.316,2.0
19.32,2.0
19.324,2.0
19.328,2.0
19.332,2.0
19.336,2.0
19.34,2.0
19.344,2.0
19.348,2.0
19.352,2.0
19.356,2.0
19.36,2.0
19.364,2.0
19.368,2.0
19.372,2.0
19.376,2.0
19.38,2.0
19.384,2.0
19.388,2.0
19.392,2.0
19.396,2.0
19.4,2.0
19.404,2.0
19.408,2.0
19.412,2.0
19.416,2.0
19.42,2.0
19.424,2.0
19.428,2.0
19.432,2.0
19.436,2.0
19.44,2.0
19.444,2.0
19.448,2.0
19.452,2.0
19.456,2.0
19.46,2.0
19.464,2.0
19.468,2.0
19.472,2.0
19.476,2.0
19.48,2.0
19.484,2.0
19.488,2.0
19.492,2.0
19.496,2.0
19.5,2.0
19.504,2.0
19.508,2.0
19.512,2.0
19.516,2.0
19.52,2.0
19.524,2.0
19.528,2.0
19.532,2.0
19.536,2.0
